# BEAST v1.10.0 Prerelease #VEME2017
# Generated Wed Aug 23 09:03:48 BST 2017 [seed=1503475403637]
# -beagle
state	posterior	prior	likelihood	treeModel.rootHeight	tmrca(Americas)	age(root)	age(Americas)	constant.popSize	CP1.kappa	CP2.kappa	CP3.kappa	frequencies1	frequencies2	frequencies3	frequencies4	CP1.alpha	CP2.alpha	CP3.alpha	CP1.mu	CP2.mu	CP3.mu	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
10590000	-5945.637584215789	-589.6652201438274	-5355.972364071961	1062.068966010634	338.4346540081736	946.9310339893659	1670.5653459918265	1045.1238981676536	6.880030906688613	8.268633872699711	11.376905836400752	0.231525960276787	0.24777670655806605	0.2630054406245928	0.25769189254055225	0.18533894696859984	0.4238528616187049	1.9637978776416314	0.3792886644068394	0.09073371095491346	2.5299776246382835	2.472495355497497E-4	2.472495355497497E-4	-5355.972364071961	0.0	-558.0860283354773
10600000	-5928.012184109622	-583.9749184289025	-5344.037265680719	1161.9014821534213	299.88550999055997	847.0985178465787	1709.11449000944	1034.4526224574383	7.903784650539436	6.384013528658225	12.358732345252601	0.23179738870713898	0.24231573876372098	0.26705946227496	0.258827410254178	0.2081212635160994	0.37136432811127607	2.1171026043746357	0.35824122509501005	0.07484502758917139	2.5669137473158554	2.462657699539484E-4	2.4626576995394827E-4	-5344.037265680719	0.0	-552.4543732696258
10610000	-5945.431781355888	-592.7872363788791	-5352.644544977009	1222.4916706926056	302.5705172785618	786.5083293073944	1706.4294827214383	1371.6795709291243	7.310515397540879	8.441742165056855	12.061135913261891	0.23580466697731897	0.22860740227430937	0.27317099825386976	0.2624169324944999	0.26640382245751826	0.1582224149676488	2.4564492834764318	0.4354302570118444	0.08913042268041384	2.4754393203077787	2.4209738287154516E-4	2.4209738287154521E-4	-5352.644544977009	0.0	-559.9504310129146
10620000	-5933.942741894386	-586.3255598283743	-5347.617182066012	1000.930969851746	313.2543719762769	1008.069030148254	1695.7456280237232	1244.9825476820101	7.415005615168822	5.016028192084164	9.993709781190624	0.24835385753004915	0.24795270813094483	0.2277863196306748	0.27590711470832924	0.2207404202953637	0.3620393361751754	1.849538243781654	0.4023232221822954	0.13075419748757305	2.4669225803301678	2.5023766077967744E-4	2.5023766077967744E-4	-5347.617182066012	0.0	-555.3836678848821
10630000	-5943.378978056446	-586.1557599655715	-5357.223218090874	1165.5479282803703	356.86912575329524	843.4520717196297	1652.1308742467047	1131.1204586859487	13.322902657684054	6.465579152018483	13.286113114141394	0.24161174275472938	0.23151400606752898	0.254997018937969	0.27187723223977067	0.12763664849591883	1.5257949454533593	2.536320559578498	0.2868488270495769	0.11617435882486095	2.596976814125599	2.471907076420136E-4	2.4719070764201367E-4	-5357.223218090874	0.0	-550.1947544384603
10640000	-5940.5794782116545	-600.4013406858113	-5340.178137525843	1456.128699368278	372.9822355513941	552.8713006317221	1636.017764448606	1597.408574767141	8.304820393971005	4.869407083413957	11.243003395056993	0.25525149898569355	0.24029250651649584	0.2609187395016106	0.24353725499619805	0.23170401606457908	0.008759673688487781	1.6298814093346938	0.2683724834469303	0.11929644878415188	2.6123310677689533	2.0130770364647525E-4	2.0130770364647528E-4	-5340.178137525843	0.0	-570.5870586578233
10650000	-5960.942753256765	-612.4394991717949	-5348.503254084971	1281.176342323907	419.7425845524017	727.823657676093	1589.2574154475983	1676.5583596536992	17.852616425487717	6.380075573377399	13.910363532605228	0.23952944326885373	0.23934925376337818	0.26624187531841814	0.2548794276493479	0.20697910876798337	0.039949106445912194	2.0737375926886603	0.4633810478306364	0.08384027136748999	2.4527786808019076	1.9223060016758698E-4	1.9223060016758693E-4	-5348.503254084971	0.0	-579.3030968312504
10660000	-5977.192715552545	-631.1123626888846	-5346.080352863661	1654.1321050718793	455.15695443648843	354.8678949281207	1553.8430455635116	1811.455922342727	18.93851351026356	3.750348300668605	10.924933039366975	0.24405666060002384	0.24993079309115832	0.2470711671288565	0.25894137917995913	0.24165140955006342	0.37646540243727405	1.8932708994748677	0.37499959138084754	0.11626415405647486	2.508736254562712	1.5826152824396526E-4	1.5826152824396532E-4	-5346.080352863661	0.0	-598.5606706334671
10670000	-5992.86694597273	-662.7566668766701	-5330.1102790960595	2539.58926201017	673.813915165537	-530.5892620101699	1335.1860848344631	2536.8856973270804	17.181619802116202	6.838519038238814	12.381599764988808	0.25764704509160136	0.22740621272222128	0.24643148324633557	0.2685152589398395	0.19227721932244213	0.023204699087204243	2.969247729955947	0.4545462573267842	0.09547339542936015	2.4499803472438906	9.885268445865442E-5	9.885268445865446E-5	-5330.1102790960595	0.0	-628.2978567503208
10680000	-6026.708772527948	-692.276846651129	-5334.431925876819	3995.288287798774	1060.9792953286894	-1986.288287798774	948.0207046713106	4505.793978335157	9.129045928037	11.427845810392858	12.760906002361168	0.24661542266526018	0.23882966988547083	0.24133445941325288	0.273220448036014	0.1744952873615582	0.12729686971619872	2.169866270013471	0.3545773407783526	0.09259034555129385	2.5528323136703874	7.362253684609912E-5	7.362253684609912E-5	-5334.431925876819	0.0	-659.2914279416635
10690000	-6043.487542632817	-700.5625775888942	-5342.924965043923	5430.169836704541	1429.5761367547366	-3421.169836704541	579.4238632452634	4479.133437994277	6.96489330562134	6.40961020103999	11.594801457806854	0.2529145256881825	0.24112234916371728	0.2540379285370345	0.2519251966110636	0.31397569880892273	0.3417857700933691	1.962668690437289	0.31080376123369086	0.06774371611385324	2.6214525226524885	5.653667654716608E-5	5.653667654716607E-5	-5342.924965043923	0.0	-669.6912922055866
10700000	-6035.242328537626	-706.2251620251557	-5329.017166512471	5513.628114313678	1260.8628045924618	-3504.6281143136785	748.1371954075382	5812.357608790605	16.518107658411257	6.0241687011662615	13.308587411192946	0.25342250627350055	0.23299365360028482	0.24776693537502015	0.26581690475119246	0.16396974807303163	0.19120603416594167	1.8976898874026926	0.40723690377387933	0.0961527149306639	2.4966103812954894	5.684024491348606E-5	5.6840244913486076E-5	-5329.017166512471	0.0	-673.4007765742889
10710000	-5991.181791762731	-669.2756811626083	-5321.906110600123	3138.506691877164	819.8869063047454	-1129.506691877164	1189.1130936952545	3627.204151228176	10.792454069400197	4.833573237332161	12.662417290196625	0.24771838592678413	0.2579059533791961	0.2462578452506735	0.24811781544334421	0.2381848893751097	0.3401457272010269	1.7956742056571604	0.33158143867909207	0.10160153461493132	2.5668170267060098	8.887746248617483E-5	8.887746248617486E-5	-5321.906110600123	0.0	-637.7354254990425
10720000	-5975.654852732546	-637.7048927060623	-5337.9499600264835	2291.391357802286	605.659849989465	-282.39135780228617	1403.3401500105351	1960.5188631593019	10.951654122527302	3.876287112738189	13.235970062340611	0.24934706794663772	0.2087935316710625	0.27580574712414835	0.26605365325814945	0.21030721554161408	0.197006990452287	2.101256741941002	0.3473125664463483	0.08724819743926013	2.565439236114427	1.330830580133984E-4	1.330830580133983E-4	-5337.9499600264835	0.0	-606.3560412372999
10730000	-5964.836870622189	-619.8921992046754	-5344.944671417514	1639.180584628163	478.9287551750056	369.81941537183707	1530.0712448249944	1221.1405090802243	7.927863580095231	3.687905139685448	12.613024140228937	0.23148474717124826	0.2601472077362304	0.23021199905239034	0.27815604604012895	0.37545234841898145	0.2574887662550688	2.2374212163405076	0.43801419698328087	0.10711533764673145	2.4548704653700226	1.9196796084892134E-4	1.919679608489214E-4	-5344.944671417514	0.0	-588.1339946840556
10740000	-5956.866841780285	-627.6676896387534	-5329.199152141531	1687.4620554295986	486.83082544010125	321.53794457040135	1522.1691745598987	1998.2277827469272	11.601216173761532	3.9724335208618653	11.176118352431446	0.24103404940731735	0.24418449183729796	0.25209341037861227	0.26268804837677046	0.21195278931072534	0.23525755782222874	2.3222512226519347	0.3615797472403234	0.1110835334435553	2.5273367193161556	1.5106167349637837E-4	1.510616734963783E-4	-5329.199152141531	0.0	-595.6535094586935
10750000	-5985.400704896154	-638.541610449567	-5346.859094446587	1587.2152417833981	506.12476067490724	421.78475821660186	1502.8752393250927	1199.9243472466785	11.482798199949087	4.794451488954242	12.880198651742635	0.26076415228607913	0.24098575286712345	0.22379740381430974	0.2744526910324858	0.307435030818617	0.21335162897354779	3.2077812215081773	0.3739789840754293	0.07755378157084766	2.5484672343537573	1.585466427354837E-4	1.585466427354837E-4	-5346.859094446587	0.0	-604.8754718552839
10760000	-5947.485276606801	-612.3955517162339	-5335.089724890567	1376.6042935428904	407.1238037199012	632.3957064571096	1601.8761962800988	1420.0178790046054	8.007408546510632	4.717575257293203	11.933013810102056	0.24588584720638296	0.22046668439200792	0.26748637765044586	0.26616109075116157	0.2726023552692323	0.30002903208906	2.1829358308361266	0.29635760454223303	0.12060231485164774	2.583040080606154	1.8162367122190516E-4	1.816236712219051E-4	-5335.089724890567	0.0	-580.959463360365
10770000	-5950.546382073935	-610.6206704531886	-5339.925711620746	1257.8280833157003	443.23774999305067	751.1719166842997	1565.7622500069492	1292.5768952892258	12.87607379506357	5.939341663417336	11.878667353686817	0.24451544233740893	0.24654331905845897	0.2431763571924079	0.26576488141172255	0.1823917269323622	0.5191755026359047	2.418327647948317	0.35133929524139107	0.08991022223844013	2.5587504825202045	1.8311074806265072E-4	1.831107480626506E-4	-5339.925711620746	0.0	-577.5297470430093
10780000	-5960.393839994208	-619.0224820005209	-5341.3713579936875	1481.5454799205133	483.6660270048253	527.4545200794867	1525.3339729951747	1554.8795393455848	9.959408548161479	5.182266604323216	13.229317449801181	0.23483769801732338	0.24124422508777538	0.261900899668698	0.26201717722620155	0.18726361525674529	0.4595129250559283	2.5600195977693776	0.32020553629992865	0.09588414847674256	2.5839103152233647	1.6306455790461003E-4	1.6306455790461E-4	-5341.3713579936875	0.0	-586.1547288124648
10790000	-5963.1949853129945	-615.5466142105973	-5347.6483711023975	2002.6787764193882	525.1369796962084	6.321223580611786	1483.8630203037915	1548.8096353392293	8.636621975728222	5.139621526865657	12.593945754885246	0.2316300465317532	0.26272006524698605	0.2466981790599674	0.2589517091612917	0.2058437721885332	0.11251005632434442	1.9887123936144306	0.3519266742906317	0.12197748180659009	2.526095843902814	1.4990838039536153E-4	1.4990838039536161E-4	-5347.6483711023975	0.0	-584.6062379162728
10800000	-5956.612417009739	-617.2173852700744	-5339.395031739665	1384.7386638584887	450.1840900961381	624.2613361415113	1558.815909903862	1601.6809342562942	10.040570976174449	4.836635497164596	12.46622188939114	0.24987972114153076	0.24010230612120909	0.24259913712007888	0.26741883561717966	0.2108394743604256	0.5172468315825256	2.7709702219555004	0.3850442886423018	0.1030590592856331	2.5118966520721018	1.780676665284202E-4	1.780676665284201E-4	-5339.395031739665	0.0	-583.6121908709614
10810000	-5958.963942704046	-614.3299777646921	-5344.633964939353	1608.0955684175349	356.9537407543796	400.9044315824651	1652.0462592456204	1663.748855629303	13.836541054967025	5.334508820542387	12.851418911226684	0.23320982545930236	0.24362341723869885	0.25790909084275415	0.2652576664592431	0.18649964071916714	0.22933531947047417	2.507296759673848	0.3303555573006756	0.09694712488528273	2.5726973178140806	1.8687417028870413E-4	1.868741702887042E-4	-5344.633964939353	0.0	-581.0869816027008
10820000	-5952.005943747486	-598.0559647998753	-5353.94997894761	1246.7657333853779	404.02963895618063	762.2342666146221	1604.9703610438194	1063.230990851774	5.597775911918232	5.6041673428589975	11.682546031256544	0.2577356625542271	0.23140936061377715	0.252050470963481	0.25880450586851333	0.13582249687033143	0.1317967616212467	2.181297818074089	0.34820061305084393	0.11495608546439813	2.536843301484798	1.9303175765612087E-4	1.9303175765612095E-4	-5353.94997894761	0.0	-567.8246375291761
10830000	-5946.252184636618	-598.0524505158342	-5348.199734120784	1202.7218344041262	416.16677948897205	806.2781655958738	1592.833220511028	1002.16033257207	8.476287148909357	5.911337307083927	9.017095447693757	0.22023841543589556	0.24260589098633392	0.2620048598127361	0.2751508337650329	0.3510830835508546	0.26779099069219353	2.4912044805515494	0.3950246716720233	0.07470620374435896	2.530269124583657	2.26392209961635E-4	2.2639220996163517E-4	-5348.199734120784	0.0	-566.3065727367199
10840000	-5948.715022595138	-609.5741000676693	-5339.140922527469	1374.7791702233217	406.9045142113234	634.2208297766783	1602.0954857886766	1230.1273096440111	10.698946375046997	5.925314079127963	13.070474536883204	0.24508898624633468	0.24701032247030652	0.24619053624954307	0.26171015503381423	0.19019210644652948	0.04232588269506323	2.820804396539797	0.33492161126554676	0.07468281562911966	2.590395573105373	1.8754676481775893E-4	1.8754676481775887E-4	-5339.140922527469	0.0	-576.9765990045922
10850000	-5955.2382718272875	-596.8947231643119	-5358.343548662975	1378.0913497425597	332.95725963338674	630.9086502574403	1676.0427403666133	1336.3680423603707	8.915110021694037	5.135023060536102	14.275914944694287	0.24876311554298902	0.22361882487905996	0.2504893267388335	0.27712873283911615	0.28144414131859946	0.12608030768662032	1.6819563982781234	0.2563272653956578	0.11786868244280399	2.6258040521615764	2.330777111728684E-4	2.3307771117286833E-4	-5358.343548662975	0.0	-565.8730493548004
10860000	-5954.70058334352	-607.8019131911875	-5346.898670152332	1692.714883964035	380.8540485546672	316.2851160359651	1628.1459514453327	1284.7902180579647	13.14608663487678	4.112897458379705	12.06482477322022	0.24168846507455558	0.2453754074952511	0.24339376039291874	0.26954236703727324	0.22718870835677815	0.08848568408394747	2.292141222561801	0.31195620324514634	0.11190805660493705	2.576135740149955	1.9504209137545533E-4	1.950420913754553E-4	-5346.898670152332	0.0	-575.8425180125176
10870000	-5948.095579509768	-617.821854325366	-5330.273725184402	1522.8104765764967	443.0468961465644	486.18952342350326	1565.9531038534356	1600.040340677045	10.201520062128303	3.9338293533979005	11.610921338806145	0.247439416574741	0.26084672820472316	0.23676944380451642	0.2549444114160181	0.21138363662418724	0.08024680709144749	2.190479139388729	0.33721588862143453	0.08864476612826923	2.574139345250335	1.6887424924281298E-4	1.68874249242813E-4	-5330.273725184402	0.0	-586.9503362198465
10880000	-5960.767212231953	-615.1418025466461	-5345.625409685306	1681.4832544539713	442.5240857627276	327.5167455460287	1566.4759142372723	1341.8745305114655	10.386712570418354	3.929924158533668	13.780787424756868	0.22179862229829714	0.25279042778911043	0.2538186542695296	0.27159229564306137	0.2762191996026178	0.10004671451026008	2.051058462407475	0.47304863413979426	0.07485971758562401	2.452091648274619	1.7893633923320274E-4	1.7893633923320284E-4	-5345.625409685306	0.0	-583.8839540193223
10890000	-5950.131005819685	-608.2317487696931	-5341.899257049992	1430.8554345819737	329.44501849742954	578.1445654180263	1679.5549815025704	1423.4281391039665	7.5263977693591615	4.04231458040896	11.652085364203286	0.2598990330190046	0.25870730230808064	0.24040301696413874	0.24099064770877465	0.2547620324908011	0.25563685208584036	2.1153634819208484	0.407272989449985	0.07233668494670506	2.520390325603346	1.8715374876822363E-4	1.8715374876822357E-4	-5341.899257049992	0.0	-577.6084577802033
10900000	-5951.714303453585	-609.562724125631	-5342.151579327954	1497.0655103513443	357.4389012125695	511.9344896486557	1651.5610987874306	1227.550894636115	15.140061524912657	5.6822651580450865	12.878268036694944	0.2402847601512051	0.24761143940795294	0.23058515049075223	0.2815186499500883	0.43729295273989716	0.1597548789114828	2.6654870867301845	0.3810241799716207	0.10318563041451675	2.5157901896138983	2.0133997712568362E-4	2.0133997712568362E-4	-5342.151579327954	0.0	-575.3663383524353
10910000	-5951.950099926214	-610.9041172607133	-5341.045982665501	1371.9654226061757	367.4140455553876	637.0345773938243	1641.5859544446125	1475.3364226904196	7.001649722967214	6.852414115501652	11.040753999103748	0.25496684670126163	0.22963289542656717	0.2434644288082143	0.27193582906395536	0.1934331354973511	0.32629634206709834	3.271690522830243	0.41630803559075685	0.07609411762338258	2.5075978467858975	1.844612438859536E-4	1.8446124388595358E-4	-5341.045982665501	0.0	-577.3885858745307
10920000	-5958.672591866253	-616.614139262131	-5342.058452604122	1369.2659604895891	443.4840786692598	639.7340395104109	1565.5159213307402	1807.4430498705474	7.543212149521059	5.308808298743955	12.757389176493191	0.24453326270530854	0.2147360960249364	0.26988378621577125	0.27084685505398237	0.3080373211570267	0.18429673901823942	1.9136465614789344	0.41707803221082457	0.08962467365588472	2.4932972941333285	1.7854251589560676E-4	1.7854251589560687E-4	-5342.058452604122	0.0	-585.4702091191573
10930000	-5960.447451410512	-616.2202668456501	-5344.227184564862	1529.1175047040742	434.38904313311536	479.88249529592576	1574.6109568668846	1805.7742425529823	15.050978385583774	5.3522542253891485	11.678347429796112	0.2347921775309433	0.25763764218999685	0.2645232467158532	0.24304693356320514	0.1964735223095887	0.34609344609486636	2.392855930412808	0.34986950811193457	0.07826295929186547	2.5718675325962392	1.7261834452827012E-4	1.7261834452827015E-4	-5344.227184564862	0.0	-583.2087849521254
10940000	-5960.400207980261	-618.7906585233416	-5341.60954945692	1553.5180236346291	414.8998297972378	455.4819763653709	1594.1001702027622	1657.6146645664933	7.342694940668062	5.010589093465965	10.276601579452167	0.23837186558429718	0.2402582391140329	0.2548954541088368	0.2664744411928316	0.23405327276318763	0.013077079904415517	1.9178316149564907	0.36086746972707406	0.12376145450339018	2.515371075769575	1.626104774852691E-4	1.6261047748526917E-4	-5341.60954945692	0.0	-588.6593412947288
10950000	-5959.674687232877	-597.0941187219155	-5362.580568510961	1335.7201558349766	372.0725582445041	673.2798441650234	1636.927441755496	1063.5279469693548	10.2144097623873	10.063187045157912	12.288611277417791	0.22787566999390485	0.22111228933960314	0.26745872715189534	0.2835533135145951	0.20057148948615466	0.14613606715887978	1.7282595609528157	0.32450225293093604	0.07209796209920162	2.6033997849699015	2.3716878471325236E-4	2.371687847132524E-4	-5362.580568510961	0.0	-565.6089794666321
10960000	-5928.51302972992	-590.4118373323522	-5338.101192397568	1335.1419808189983	296.7389284656499	673.8580191810017	1712.26107153435	1283.1016198942011	9.476464946474898	7.641011345751213	11.5468260305564	0.2542932534358027	0.2573745625706453	0.22405044753848682	0.2642817364550635	0.15033765134235888	0.1403777004680373	2.0978796280526586	0.3118463164485478	0.09120026942072137	2.5969534141307684	2.2456640915620102E-4	2.2456640915620094E-4	-5338.101192397568	0.0	-558.8520968193084
10970000	-5946.591293139403	-602.3995038481643	-5344.191789291239	1317.826288491953	406.3398381859761	691.1737115080471	1602.660161814024	1041.4486633734555	8.160782074939952	5.873012780571788	9.566359921779592	0.22703887282612628	0.23870662717723073	0.25558826880272995	0.2786662311939113	0.216236145239689	0.0474235409701098	2.379859785035997	0.39735958218427647	0.1056768385969715	2.4969635792187894	2.177848697550312E-4	2.1778486975503134E-4	-5344.191789291239	0.0	-571.171029882088
10980000	-5945.071717787697	-600.4353107894613	-5344.6364069982355	1211.5572271506571	370.1954217387789	797.4427728493429	1638.8045782612212	1323.5929600913828	22.52975663196518	3.6807709872647294	14.580842441262908	0.23640855875672506	0.2450456406270206	0.254160314455026	0.26438548616122665	0.14767185397071195	0.28630067768212025	1.8766912428382332	0.33009115933206723	0.1282960313173776	2.5416128093505903	2.0909825918963144E-4	2.0909825918963157E-4	-5344.6364069982355	0.0	-567.5351494108264
10990000	-5955.194924935526	-603.3688820511525	-5351.826042884373	1074.4536075755093	456.5098645862287	934.5463924244907	1552.4901354137714	1496.446530002658	7.075149340296915	4.381285379780323	12.870865234110136	0.25024448415406414	0.22688017895019064	0.26200675980519855	0.26086857709054495	0.16268723899074766	0.029043565112713134	2.1935067252878264	0.31030535089426037	0.09176403660810403	2.597930612497671	2.0979294387810985E-4	2.0979294387811007E-4	-5351.826042884373	0.0	-572.890006775406
11000000	-5942.426200474616	-593.5492054840801	-5348.876994990536	1134.2990881516178	382.6978591352642	874.7009118483822	1626.3021408647357	1358.1445685207214	10.119487192017182	6.099708854926556	12.651861688324404	0.25108831227422757	0.2180173806902318	0.27080589112564635	0.26008841590989257	0.20438033667519678	0.1376157478630818	1.607954859745172	0.39266612025505376	0.10488026115555982	2.5024536185894224	2.3445720729113614E-4	2.3445720729113614E-4	-5348.876994990536	0.0	-562.469304166779
11010000	-5939.255305409195	-596.9331273710486	-5342.322178038146	1207.2984321763374	335.46348234957236	801.7015678236626	1673.5365176504276	1497.0185994879855	8.967506819896693	5.881018033994206	14.981934431711828	0.24416502413974123	0.2621963897591279	0.24996358301990124	0.24367500308122791	0.20867934330650043	0.06430377331081097	1.7572255062422408	0.45129646431782705	0.0967063616311369	2.4519971740510718	2.3141892925614976E-4	2.3141892925614978E-4	-5342.322178038146	0.0	-565.4903563254057
11020000	-5952.162615840659	-607.9284604204857	-5344.234155420173	1483.9565552075323	473.0644605209488	525.0434447924677	1535.9355394790512	1406.7092736923767	11.55601674810276	6.934134416488734	12.556225270049119	0.24018890356521808	0.24639543673230294	0.25381460466142536	0.2596010550410519	0.19256504595466115	0.053143835595157105	2.250542386406668	0.3465221038274929	0.06682563119905412	2.586652264973489	1.9842368452000517E-4	1.9842368452000506E-4	-5344.234155420173	0.0	-575.9243775544833
11030000	-5939.065612105594	-599.9687865631569	-5339.096825542437	1437.0610427884349	371.8687453316912	571.9389572115651	1637.1312546683089	1299.94487264589	11.525755034849945	6.606264832031413	13.612095940826615	0.24070523452002884	0.24584623768210873	0.24449646493187688	0.26895206286598394	0.26050188891714166	0.10817906014745125	2.4317520253652916	0.4428525334503028	0.08040713215339626	2.476740334396338	2.132105153916267E-4	2.132105153916267E-4	-5339.096825542437	0.0	-566.9264693830415
11040000	-5935.825058914687	-596.2838936638218	-5339.541165250866	1214.5391736548218	381.6830578155154	794.4608263451782	1627.3169421844846	978.8097734515889	12.180313874622945	6.286714043942593	13.648412595777335	0.2537320530189737	0.2182324024477424	0.260062340041185	0.26797320449209727	0.2567944721835438	0.6945582879690961	3.1523847341953832	0.384430413891039	0.06863322517217589	2.5469363609368227	2.4157870404977486E-4	2.415787040497748E-4	-5339.541165250866	0.0	-561.0619950442266
11050000	-5959.2059915454565	-606.9949197029183	-5352.211071842538	1380.1089470000577	411.2497264605761	628.8910529999423	1597.750273539424	1358.2906600691115	5.681233759783444	10.529832479642877	11.008279712500864	0.2419344857251575	0.23962456704257998	0.24894897374778469	0.2694919734844763	0.19791643135213421	0.48776561140822927	2.192559082465444	0.3902961350255687	0.08484413676672144	2.5248597282077485	2.0394263803452659E-4	2.0394263803452678E-4	-5352.211071842538	0.0	-574.6783372782731
11060000	-5953.316158469276	-599.0300473516515	-5354.286111117624	1209.1062630929575	357.1726403693385	799.8937369070425	1651.8273596306615	1564.712942584527	9.405494834131954	4.940610993819133	10.700970476626779	0.23062532166978889	0.2622497721560947	0.2383134266739012	0.26881147950021367	0.27023437168807374	1.8087593859885565	1.9814082408357276	0.39170094532433297	0.10335445472014396	2.5049445999555617	2.086681613761903E-4	2.086681613761903E-4	-5354.286111117624	0.0	-564.6005006332879
11070000	-5935.748816279909	-596.6073103033118	-5339.141505976597	1171.9363606898442	402.60036288814985	837.0636393101558	1606.39963711185	1136.243999458441	10.158258840285807	4.7781437935771525	13.02767873013366	0.254452749476351	0.24391271051665564	0.23933506080076375	0.2622994792062281	0.200813925181386	0.08341707381052785	2.0498911976594716	0.40508894403537243	0.0711279539228433	2.5237831020418247	2.1707893762800171E-4	2.1707893762800174E-4	-5339.141505976597	0.0	-565.6833497386693
11080000	-5936.688359268573	-595.2959455497557	-5341.392413718817	1471.8026491936853	384.48042809170533	537.1973508063147	1624.5195719082947	1135.2488784234222	8.520241190226802	5.613920086826463	13.229228280460566	0.24777253846551786	0.23978954820764709	0.2597672010084979	0.25267071231833554	0.19564317953546892	0.05307308677502646	1.9609056147879054	0.4000427029663738	0.08927106514395688	2.5106862318897085	2.0875104482396954E-4	2.087510448239693E-4	-5341.392413718817	0.0	-564.4591397124074
11090000	-5935.831089591291	-585.2266358929132	-5350.604453698377	1004.989153896221	289.6046106102603	1004.010846103779	1719.3953893897396	844.3241175901048	8.357937314440568	5.284700029354961	11.824905509974359	0.23863887596070038	0.22759490874254462	0.25520257152926035	0.2785636437674931	0.29054277480484847	0.6739943027294175	2.0362941372769683	0.3226354219752221	0.10234761782011392	2.575016960204704	2.61518782824999E-4	2.615187828249992E-4	-5350.604453698377	0.0	-553.3128047486566
11100000	-5913.276181246463	-573.8787635483875	-5339.3974176980755	988.2341971935272	267.41194473149574	1020.7658028064728	1741.5880552685044	795.8872021027852	8.612922985143488	4.92547151111211	12.505941389657073	0.2600168219905771	0.24470248036642164	0.25837470089201353	0.23690599675098611	0.3082110310618696	0.33221706672020723	2.2032732520900598	0.3218682240584313	0.12387489812656058	2.554256877815049	2.8365305314332576E-4	2.8365305314332576E-4	-5339.3974176980755	0.0	-541.9975195490633
11110000	-5938.786674212332	-573.6317141060207	-5365.154960106312	926.7579671265463	313.73780253144264	1082.2420328734538	1695.2621974685574	678.5840889215956	9.976035101463017	8.821971844019496	13.576605090288743	0.2594392684701359	0.22826651622534785	0.25082044389387276	0.2614737714106419	0.19956251417188992	0.31660771276458227	1.6789996869320665	0.291125981403129	0.095108846597518	2.6137651719993937	3.083761726431089E-4	3.083761726431088E-4	-5365.154960106312	0.0	-542.0142309002961
11120000	-5935.847513288871	-574.7217086637971	-5361.125804625073	913.3666657173269	281.5030896526436	1095.633334282673	1727.4969103473563	962.1714796964503	7.2331632212795665	6.099360571062861	13.007586340293466	0.23727344209272952	0.24639050936576293	0.2612629359807781	0.25507311256072784	0.2473932591148035	0.400862979964632	2.34222191400932	0.31810302817907776	0.13771919242355568	2.544177779397409	2.9766479702673834E-4	2.9766479702673807E-4	-5361.125804625073	0.0	-542.1213859196441
11130000	-5923.2759197771375	-579.8775086895827	-5343.398411087554	1030.264722230946	307.0112189851918	978.7352777690539	1701.9887810148082	665.8681328982735	18.07336481440431	6.812514553137332	13.125721272570626	0.2362128929306218	0.24830790377758483	0.2541764618838213	0.2613027414079706	0.18353882089216597	0.40981548186605926	1.8395590341871895	0.37407863062337443	0.07779505490242036	2.5481263144742474	2.7400229334706796E-4	2.7400229334706796E-4	-5343.398411087554	0.0	-547.3332598085912
11140000	-5915.1886993416865	-567.8989247250809	-5347.289774616605	920.2964467821406	319.767993756426	1088.7035532178593	1689.232006243574	869.1042522006634	15.240155708107627	3.509606081964374	13.380279427730505	0.2373002331200428	0.2511499869488725	0.2411582299847082	0.27039154994637504	0.2232039288033777	0.2711180177908262	1.8245810787512553	0.2813265403868429	0.08887411132972708	2.6297993482834716	2.889768721277755E-4	2.8897687212777563E-4	-5347.289774616605	0.0	-536.6535558318583
11150000	-5920.891775453278	-566.7455664743003	-5354.1462089789775	842.9202069883341	224.8723692576284	1166.079793011666	1784.1276307423716	657.0537828327035	8.415285235137434	3.027951235393909	13.031153986291935	0.24329642475822127	0.2626037060304558	0.25497852084423306	0.23912134836708843	0.24588344639168272	0.14939046362435032	3.5274479894417854	0.4563148734840628	0.11080385611761324	2.4328812703983633	3.2834925837504247E-4	3.2834925837504247E-4	-5354.1462089789775	0.0	-533.0619634318533
11160000	-5948.72417166485	-587.1538763686293	-5361.57029529622	1074.9604225480814	351.5104776153432	934.0395774519186	1657.4895223846568	1133.0545242829212	15.809257910722081	3.3478829195033137	13.322679250056627	0.24458044226012768	0.25033465366874885	0.24068639386055274	0.26439851021056937	0.20968817261868564	0.3076857577305672	2.316142180381799	0.46374139903755907	0.09313579866124667	2.4431228023012355	2.471622352077944E-4	2.471622352077943E-4	-5361.57029529622	0.0	-554.2372861339295
11170000	-5946.283118761459	-610.9537906354251	-5335.329328126034	1445.5910112667248	409.93373015561997	563.4089887332752	1599.06626984438	1467.2228067821438	5.570876289541309	5.06892296763897	11.748088914224361	0.24204570457299937	0.24528067747864726	0.2502996977832127	0.26237392016513933	0.20103620914646245	0.1243069020697918	2.1737068956468013	0.37633725221384534	0.1014334895253971	2.5222292582608	1.779591872061197E-4	1.779591872061197E-4	-5335.329328126034	0.0	-580.5259844838047
